id,Topic,Time,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,T49,T50,T51,T52,T53,T54,T55,T56,T57,T58,T59,T60,T61,T62,T63,T64,T65,T66,T67,T68,T69,T70,T71,T72,T73,T74,T75,T76,T77,T78,T79,T80,T81,T82,T83,T84,T85,T86,T87,T88,T89,T90,T91,Trend,predict,Max_LogisticRegression_predict,Max_DecisionTree_predict,Max_GaussianProcess_predict,Max_KNeighbors_predict,Max_MLP_predict,Max_LinearSVC_predict,Max_PassiveAgressive_predict,Max_BernoulliNB_predict,Max_BaggingAndKNeighbours_predict,Max_GaussianNB_predict,Max_NearestCentroid_predict,Max_RandomForest_predict,Max_AdaBoostDecisionTree_predict,Max_ExtraTree_predict,Max_SGD_predict,Max_LabelPropagation_predict,Max_GradientBoosting_predict,Max_Ridge_predict
20,#giveaway,20171007-174400,2.649649064,2.611191447,3.478247723,2.795432987,2.562017562,2.006995547,1.129278038,0.247916261,0.24495053,1.126307184,1.364008449,1.595058568,2.118561955,1.887761379,2.213580305,1.976433681,2.271345126,1.983221789,2.20651363,1.221786723,2.085044362,2.099747769,3.041106329,3.061876146,3.35586795,3.605225241,9.91409513,11.74116164,13.84600068,14.15286551,13.14096357,7.008498176,4.232324528,1.977707921,2.057583729,4.622368032,4.421632021,4.65796524,4.906651543,4.337160755,2.125838045,3.690917847,4.344746753,4.137268954,4.101236763,3.926709841,1.963710499,1.509931449,1.648859108,2.004262918,2.008618177,2.012815973,3.05115302,3.831276076,3.291749838,3.839451715,4.537552448,3.11103641,2.492178239,2.817547163,2.25862423,1.553657767,1.551788099,1.108092875,0.931430353,1.279733141,1.287273443,1.012047228,1.132018245,1.141170569,1.152503402,1.848073222,1.96816662,2.118593374,2.472234509,1.956767381,1.255529567,1.405705607,1.135081169,0.62692221,0.631839619,0.635692395,0.365087965,0.484682894,0.825614609,1.163227814,1.327366479,1.327636134,1.493389602,1.157499384,1.165105193,0,0,0,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
21,#giveaway,20171010-105800,0.294891667,0.940694318,1.595992628,1.59457288,1.5905094,2.235810144,1.586698744,1.565654935,3.039948657,3.045294864,3.039182371,3.682308065,3.337320292,2.519854914,2.229649862,1.88165312,1.520984151,1.886867133,1.523508307,1.524021588,1.883984314,1.869413111,1.875579494,1.863385079,2.14769991,1.497023082,1.875338059,1.479550458,1.479488413,1.199539963,1.858087204,2.727693422,3.574921516,3.974427398,4.643281242,4.66413789,3.842168146,2.73697703,3.132235361,3.127509331,2.744447161,2.052673647,2.34424399,1.271575467,1.269991591,2.058623161,2.347236497,2.327826167,2.605688301,2.600903629,1.515968468,2.247050253,3.438183913,3.439596897,3.403467275,4.046751464,3.657897728,2.828767974,2.815934387,2.466463463,2.812132095,3.600835531,2.962077666,3.315168585,3.288218612,2.922286222,1.503455139,1.757539609,1.743997299,2.461818019,2.808554927,3.060741931,3.067692077,3.059724944,2.69277126,1.982249277,1.996925871,1.994624201,2.691293195,2.672130223,2.669580829,2.403271617,2.381031766,1.640206829,2.351577967,2.343223793,2.586474924,3.656763954,3.670894069,3.27612789,3.038463245,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,0
22,#giveaway,20171011-135400,0.995817042,0.994576681,1.296688482,1.989286368,1.303576796,1.001494803,1.301446784,1.299966565,0.606806759,1.732269339,2.02548639,2.843318751,2.838884444,2.839446363,1.995969871,2.378670302,1.258687508,2.028256604,2.026737753,2.41409818,1.736631735,2.763029167,2.353846732,2.355690188,2.723095878,2.723095878,3.136073467,3.110910673,3.38148349,2.617147559,3.235970407,2.077494575,2.449017206,2.177357436,1.905711389,1.563028474,1.549600071,0.547990126,0.812401902,1.811564594,3.394551346,4.136042455,4.400743373,5.141514636,5.153544985,3.906415599,3.866763916,5.424030576,4.418811529,4.365244581,4.341595896,3.373437404,2.893151838,4.245843483,3.536788651,3.207851365,3.207021673,2.139753358,1.058757492,1.081832278,1.45966543,2.481956177,3.239853317,3.248653368,3.249858822,2.613416752,1.590803978,0.557509572,0.561497671,0.289217883,0.933113471,0.933113471,0.931606795,0.932969883,1.214170091,1.632094338,2.696401211,3.345210363,3.339887174,3.350684569,2.947988841,2.175738011,1.821417258,6.971714454,6.831349907,9.436426408,10.39305177,12.27550315,7.097863019,8.560419861,6.966002015,0,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
23,#giveaway,20171011-165600,8.046696631,7.133977713,7.406790167,5.794799533,4.633196459,3.777682031,4.014008572,3.96321798,3.961070482,3.452088385,2.195447878,0.896564092,1.196273148,1.970511752,2.160906628,2.159675945,2.710588744,2.701400799,2.11789508,2.361439945,3.1904883,2.895594769,2.333495396,2.142954671,2.171923989,2.190370978,2.195234721,1.991572778,2.18797663,1.726025516,0.861216213,0.591419416,1.050408465,1.299512004,1.497231471,1.493187014,1.496727717,1.230991458,0.981912085,0.986803484,0.991547301,1.25698901,1.064639037,1.331978751,2.19845934,2.193360123,1.938537308,2.679288104,3.271775928,2.403911682,3.28251118,3.270178104,2.52884791,1.942169431,3.443638483,3.135752369,2.945302453,3.392998461,2.922477345,1.662198741,1.099063417,1.532736125,2.088992252,2.533903824,2.527258868,3.308879782,3.307353923,2.997302944,3.830587719,3.828923514,2.848433511,3.092543623,3.635028944,3.596784562,3.57684614,3.747416983,3.733050467,2.495804086,1.669676845,1.669015374,1.675866018,1.421309133,1.816615952,1.410434344,1.736805365,2.278228219,2.62742721,2.989383516,3.469342392,3.204708988,2.489507284,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000
24,#giveaway,20171016-155000,1.323547888,1.344636043,0.900492767,0.456349491,0.890318216,1.341457623,1.323285215,2.33334885,3.343412484,3.922044771,3.473570029,3.491742437,2.925717061,2.372041361,1.802651778,2.821696136,2.791513671,2.797513258,3.341011699,3.906966665,3.896651859,4.486984357,5.050444761,5.043820606,5.027019192,4.448763436,3.437271502,2.425779567,1.870712303,1.315645039,1.301224841,1.731609601,1.729603285,1.723799404,1.286454704,0.867625355,0.43523428,1.438549487,1.432497133,1.869706028,2.317954404,2.761956849,2.215136286,2.24529221,2.855982356,2.855946459,2.411944014,2.399487628,1.95074936,1.34614334,0.897999225,1.336092906,5.102331965,9.044408507,9.160092772,15.3406612,16.16469733,13.1119071,10.85632388,11.01509264,6.893397992,8.286232395,7.137002277,6.496496579,6.895493171,5.115578074,4.370982096,6.317592417,6.70113821,7.046040872,8.159475667,8.096624361,6.410495242,5.597636943,4.397828836,3.626389808,2.753973046,3.472062602,3.104788684,2.84325296,2.471879051,1.761803886,1.69210908,2.755732568,3.669639549,4.723681002,4.705260488,4.032685562,2.960558475,2.285048152,0.98164727,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000
25,#giveaway,20171016-185200,0.976630138,0.732072149,1.368068004,2.018035465,2.015753041,2.013795551,2.255363129,1.371306855,1.353506298,2.598071045,2.896931488,2.65536391,4.214388665,4.567335048,4.139873358,3.797946204,5.683381677,7.068581518,8.811273768,8.473764814,8.488285953,7.070372289,4.33659288,1.820310708,1.815138831,1.808386981,2.073038512,2.074402496,1.627758567,1.598989879,2.388545367,2.972188698,3.741585774,3.937078284,4.468580341,3.895877884,2.761610524,2.464231914,2.44705204,1.651455382,2.162651005,2.402704137,2.126213915,2.122154828,2.115932279,2.08963532,2.319918187,2.308612623,2.129931262,1.954594873,1.445136146,0.955038711,0.953691528,1.995593754,2.44429623,2.500200168,2.776349702,2.577038702,1.536673239,1.30311248,0.851295769,0.414076114,0.221965982,0.426930321,0.212252738,1.0179291,1.23457483,1.711872,1.72114895,1.948132032,1.141743024,1.142544484,0.661390212,0.667159486,0.663777966,1.166948445,1.460675391,1.460675391,1.239128065,1.524970276,1.540617204,1.247510503,1.766275408,2.282979943,2.003335642,2.010424931,2.017433743,1.501506131,1.503606005,1.273882055,0.975553115,0,0,0,1000,1000,1000,1000,1000,1000,0,1000,1,1000,1000,0,1000,0,1000,1000,1000
26,#giveaway,20171017-133600,4.698723683,4.707857443,4.238247678,2.736119892,2.338128124,1.390998562,0.868339186,0.862850181,0.864777826,0.862875434,0.860947789,0.431437717,0.423033271,0.847832215,1.258005402,2.219319452,2.221234464,2.232519912,2.235303396,1.825130209,0.863816159,1.851964656,2.412947415,1.983437342,2.415828418,2.84533849,3.453423257,3.446877143,3.876418857,3.867942336,3.438432264,2.250457176,2.228130776,2.22810016,2.22810016,2.230040663,2.255142758,1.723000305,2.290138189,1.869401205,1.870596417,2.422148855,1.990629044,2.595713344,2.967266684,4.528074197,3.95972722,4.372003792,3.178117948,2.806250509,1.652829669,1.637105328,1.626746103,1.629421053,2.569690364,2.574936635,2.173940519,1.771184116,1.362399804,0.819521378,0.804007077,1.202501147,1.612942936,1.999138,1.986816781,1.997004213,2.5280442,3.048896755,3.59225796,3.604632405,3.597027786,3.582585565,3.542790554,2.616339118,3.666473983,3.263636812,2.34678469,1.455285356,1.452116222,0.397008612,1.802923199,2.112286416,2.387779864,2.643252442,4.129861178,4.38489718,5.856485814,6.310310427,19.96959557,19.46044283,24.89267914,1,1000,1000,1000,1000,1000,1000,1,1000,1000,1,1000,1000,1,1000,1000,1000,1000,1000,0
27,#giveaway,20171017-163800,24.50397723,25.15931405,12.00223003,13.17821511,8.071286154,6.788663409,5.588850761,4.939511123,2.85358575,2.832250342,3.427074465,3.25218004,4.205958496,3.811987619,2.376281044,1.832226032,2.660761045,1.700718102,2.073522653,3.711295831,5.539049486,4.958324839,5.770205159,5.74196242,3.688484956,2.241809434,2.235797359,1.711209422,1.821652301,2.932777605,2.623844718,2.895376602,2.60905996,2.176455379,1.055577183,1.186877625,0.88219827,0.778139987,0.779510718,1.032081376,0.883200861,0.883230879,1.098165752,1.098920719,1.087353606,0.875849978,0.872372666,0.86786128,0.865666771,0.863443382,1.342726447,1.33846492,1.127380619,1.24610486,0.903603716,0.761333889,0.759998788,0.759998788,1.027587176,1.237470949,0.897194338,0.775456276,0.98164266,0.710120829,0.500283463,0.706273706,1.229894076,1.6397541,1.522546549,1.850408951,1.846782725,1.324137151,0.909928209,1.023688277,0.899016352,0.898300597,0.898143476,0.696436564,0.581432186,1.436059275,2.453436025,2.698014256,2.899678152,2.812444628,1.755433321,0.536541864,0.203943796,0.008261313,0.13257146,0.3707791,0.652899223,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
28,#giveaway,20171018-152000,2.475763843,2.836055203,2.825565386,1.458533653,1.464553895,1.098634858,0.741780927,0.724008564,2.020352699,2.454246151,2.454175092,3.250575393,4.196253312,2.903253183,2.881267741,3.648222372,3.628661605,2.679808601,4.41464036,4.395705279,3.628516774,3.16418126,2.827572685,1.092082168,0.632671301,2.325078219,3.182901138,3.498990279,4.219348668,4.224577012,2.84963363,1.674455025,1.66803704,0.950535224,1.342079873,1.334074197,2.493571922,3.347341241,3.649974912,2.946563824,2.63627414,1.784927208,0.935969323,0.625687009,0.624676043,0.934938669,0.626787877,1.032952289,2.189422628,2.889988589,2.88675774,3.20124033,2.799899653,1.646233747,1.255379493,1.648117602,1.338838577,2.163705367,2.16086506,2.159343817,2.156035466,2.858868396,2.024408622,2.324009682,2.713379277,2.319499316,2.317751255,2.31931317,2.322308828,1.937626513,1.936032068,1.537947101,1.52572851,1.521192636,1.209295856,1.597945363,1.983872974,1.985375141,2.387323971,2.69301249,5.542475316,5.590317072,5.485567543,5.072133462,5.425733693,4.452617678,6.430546594,6.511424703,6.462095185,6.02207148,4.749953352,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000
29,#giveaway,20171018-182200,2.269641143,2.230588772,3.263510018,4.320954415,4.303768537,4.310783638,4.315705038,3.293174812,2.898454638,2.187055612,2.191667376,1.949110935,1.700478019,1.361410944,1.339022722,1.605964083,1.620208494,2.140995216,1.817577648,1.768587707,2.791631702,5.053452702,9.990549295,14.32377463,13.88990437,12.83584559,11.43399434,7.893739372,3.53227389,3.475701771,3.861950433,3.640638252,1.727975577,1.715804368,1.85701518,1.360944252,0.856574297,1.018759185,1.20514831,1.874655155,1.666685774,2.579551925,2.985030532,2.959549046,2.284575971,2.272771097,1.559065109,0.986435944,0.973897526,1.171186457,1.160542065,0.956644358,0.957144043,0.960835977,2.341886248,3.918147911,4.514609926,5.260247177,5.248269468,3.667991055,2.267070601,1.846156548,1.837006818,1.64801897,2.029205572,2.019037624,1.839358721,1.231755971,1.604461402,1.219825796,1.039885645,1.59080491,2.1641833,1.661255565,1.656657051,1.826300086,1.62361635,1.048542668,1.180366682,1.342018179,1.041819962,0.555884803,0.748312303,0.750288017,0.589386236,0.588939095,0.587792381,0.411436974,2.056906103,3.706144083,4.045739494,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,0,1000,1000,1000
30,#giveaway,20171024-162600,0.003016223,0.003016223,0.006101519,0.006101519,0.003085296,1.848437726,3.715103106,3.71201781,4.524531109,5.337044408,3.491691978,1.625026598,2.419517649,2.410498103,1.597984804,1.600934125,1.600934125,0.806443074,0.002949321,0.002949321,0.00700873,0.00700873,0.00700873,0.00700873,0.010165361,0.003156631,0.003156631,0.003156631,0.006386957,0.006536808,0.006536808,0.006536808,0.006536808,0.003306482,-4.59E-14,0.003385206,0.003385206,0.006851819,0.006851819,0.006851819,0.003466613,0.003466613,0.86033501,1.72067002,1.72067002,1.72067002,1.72067002,0.86033501,0.003550821,0.003550821,0.003550821,0.874113547,0.882077733,1.74930073,1.74930073,1.752767343,0.882204617,1.734575442,1.734575442,1.738042055,1.734575442,1.734575442,0.874240432,0.003466613,-4.54E-14,-4.54E-14,-4.54E-14,0.881233526,1.762467052,1.762467052,1.762467052,1.762467052,5.265381735,8.821491141,8.821491141,8.821491141,8.824721467,4.440573259,0.003230326,3.038414263,4.624394871,17.46140933,25.42107148,32.57221934,36.64216202,36.15220313,23.80364906,16.57843613,14.49687506,11.15153709,14.87221986,1,1000,1000,1000,1,1000,1,1000,1000,0,1000,1000,0,1000,1000,1000,1000,1000,1000,1000
31,#giveaway,20171024-192800,14.44347226,14.0725878,9.083836993,7.083278198,3.300956654,5.175863359,5.289423215,5.415551927,3.856699198,4.062910051,4.244463666,3.968890036,4.953634893,4.925362646,4.831588619,3.108402579,2.911302482,1.723940074,1.556081967,0.413411865,0.021250132,0.378529104,0.375111557,0.371783984,0.925512175,1.242935866,2.157465775,2.302247626,2.443905443,2.02441063,2.465978034,1.942713945,2.107755576,3.174192756,3.556624412,2.926166819,2.315701511,2.006613957,0.926984213,0.718245686,0.886234459,1.049986374,1.531380347,1.893486742,1.712281396,1.539735628,1.363369129,1.009286854,0.995175861,0.865755626,0.738604584,0.730734612,1.264818343,0.912471768,0.911183823,1.193521664,1.19130496,1.178964269,1.176646211,1.455151745,1.29577184,1.17651349,0.526358794,0.524669289,0.246150728,0.240608601,0.513997379,0.513431818,0.511518299,0.511516273,0.663177243,0.659175596,0.659322516,0.657450822,0.657843709,0.658470025,0.657283383,0.771269155,0.769722357,1.038854341,1.022284839,0.769986403,0.820711639,0.825297538,0.881187009,1.002364653,1.340602505,1.178160122,1.259240141,0.939006137,1.932561577,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
32,#giveaway,20171025-003800,1.070334689,1.074445113,0.722826316,1.69472469,2.516444908,2.878879961,2.8768235,2.8768235,1.54656609,1.546521582,2.013811572,2.007692636,2.377823149,2.742416873,2.751579344,1.921977204,2.439160329,2.931933238,3.452539083,3.012229612,3.389690551,2.90247254,2.41168104,2.39847866,2.008618649,2.549068442,2.556037666,2.581784514,2.11124808,2.112232468,1.194481003,1.19445571,0.798281236,1.33559397,1.747003049,2.148180815,2.160491606,2.56161784,2.549847946,3.065139967,2.662329437,3.771273753,3.382834865,3.374147843,2.838760737,2.840424163,1.330374855,2.262115093,1.742455511,1.7598969,2.179430152,2.177724615,1.652809412,1.673998506,1.679268876,1.696140155,2.650770712,3.20354412,3.74369594,4.832042993,4.687714936,5.986814921,6.129463773,5.653428157,6.496337943,6.484199295,4.967832961,5.937551764,6.419357017,8.258069608,7.979873982,8.313138225,7.307924245,6.342253215,2.452882777,3.523753715,2.702541405,1.850951219,2.509428681,2.837551345,2.377982576,3.959733697,4.730167562,4.653166258,4.627502775,5.32710244,5.67497107,6.390373708,6.744602338,7.044639068,5.940630981,0,1000,1000,0,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000
33,#giveaway,20171030-165800,1.498045863,1.498045863,1.498045863,0.753017709,0.753017709,-4.57E-14,1.702937895,3.414882067,3.414882067,3.417417007,3.417417007,2.451809127,1.485031937,1.485031937,1.482496997,2.212273435,2.204719858,1.459552876,1.459552876,2.189329314,2.197017894,1.467241456,1.467241456,1.467241456,0.737465018,-4.56E-14,-4.56E-14,0.722363508,1.408334508,3.051459693,3.053794099,3.761738714,3.754586984,3.068615984,2.140702577,2.853579949,2.145635334,5.021948791,8.641109215,7.925897438,7.891322615,8.571959569,4.980434334,2.055433318,2.749592727,2.071154223,1.390517268,1.390517268,0.69635786,0.007402342,0.007538296,0.007538296,2.600873754,4.227316945,4.916272462,4.913938057,4.913938057,2.322801051,0.69635786,0.002198451,0.689479336,1.376760221,1.37456177,3.893430562,4.613259087,5.460179522,4.774932652,6.280071439,6.010335614,7.672012587,8.313804396,9.723531004,11.06522412,11.05771913,8.710673546,7.122742957,6.157185395,3.709102256,2.626745866,3.007689078,3.520980012,3.082973327,3.662280126,18.71270865,19.96311953,25.85512484,26.35829119,29.35071835,13.81416208,12.44954132,7.687577755,0,1000,1000,1000,1000,1000,1000,1000,0,0,1000,1000,1000,1000,1000,1000,0,1000,1000,0
34,#giveaway,20171030-200000,10.03619744,6.922596712,8.059853815,8.928974543,6.924841885,4.808276501,5.372219765,5.572530917,4.648360482,4.448566005,4.15925065,2.751721393,1.168633184,0.92764337,1.282503425,1.483554928,2.337797263,2.099309952,2.270850173,1.895531813,1.844330052,1.1310516,2.506151983,3.165617137,3.960959853,3.502642594,3.498930661,2.081992507,1.247782903,0.595121425,1.434552988,1.83232548,2.015374715,2.152391411,2.146086235,1.161781683,1.132940946,0.949117556,0.813249397,0.984740059,1.683985632,1.670849413,1.525291199,1.827339494,1.642683729,1.070347926,0.696468349,0.696153438,0.680908797,0.846978558,0.719934502,0.587742805,0.587363496,0.298082736,0.128614995,0.1281523,0.128043497,0.251333869,0.25131365,0.248646705,0.70529235,1.165521677,1.165532078,1.164931369,1.164348544,0.828554595,0.368161857,0.523576661,0.807480499,0.684877845,0.687136746,0.816649894,0.828338897,0.669753055,1.141619864,1.147937895,1.019340451,0.859534477,0.734877599,0.561972369,0.564546576,0.694164473,1.104686933,1.405724451,1.251414891,1.123423321,1.64265837,1.489191163,1.603178697,1.615368436,1.614308149,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000
35,#giveaway,20171102-151800,2.47993076,3.80194865,4.530209265,5.269679147,5.830300917,5.076669698,4.317307775,3.013823279,2.260019147,2.250822789,1.689890801,1.680757364,2.223459648,1.662409699,1.657913925,1.654690462,3.93544277,6.24291193,6.241098836,5.690635515,6.241160398,3.405386075,1.776293038,3.799477874,3.799477874,3.252048297,4.501558624,4.526658963,2.503496331,3.049530196,6.636767372,8.195697421,14.40760416,15.35192933,15.55380961,14.95794257,12.18314727,5.15910515,4.625521947,4.706334744,1.732328653,1.73473054,1.331400114,1.745163385,1.226823697,1.219633167,2.439271384,3.146212412,2.329751166,2.352028841,2.638722636,2.556319333,2.980688001,3.693724158,4.054957243,4.070772908,3.561327559,2.710957136,2.665937143,3.029396649,3.784615488,4.581140626,4.571775791,4.924771762,4.484812423,3.661171517,2.208966963,2.882976993,1.853260983,1.495324823,1.250603112,1.83859014,1.812112915,1.81296368,1.814069048,2.397382903,1.801541631,1.807030167,2.399012458,2.7219101,3.089172503,3.341761073,2.383787404,2.70908298,3.052366713,2.658596684,3.327340552,3.326949817,2.653685153,2.279559976,1.953785938,0,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000
36,#giveaway,20171104-140200,4.189300361,2.917402461,2.921196989,2.455413833,3.055026836,3.051715458,3.045180277,2.445090294,2.901141099,1.850402754,1.384262224,1.418383293,0.961180711,0.974259195,0.977724891,1.437173098,0.962640014,2.67811701,3.23965365,4.265114412,4.850758138,5.88027606,5.211107551,4.180343032,4.183994058,4.176811665,3.575128657,4.155573534,5.819391389,5.219643426,5.181620262,5.166847342,3.975814745,2.746664472,2.74059416,2.209861565,2.218294444,2.227199155,3.418231752,5.322307786,5.866534466,5.869951496,5.422885208,3.795724586,2.432874429,3.03542279,3.029442191,3.990228071,5.582954062,4.60963692,3.414874756,2.978565353,2.436230711,0.841471169,1.796620758,1.382160163,1.793451024,1.376760073,1.779516475,1.232297868,1.625846163,2.653373215,5.372636171,4.97060832,6.031175982,6.533722907,5.48843804,4.251208662,6.818286671,5.842978652,5.863763755,5.502040455,4.7022499,4.464053549,5.657268,4.969252186,6.612190236,5.930486214,3.606079569,2.235452769,2.291666684,1.256394984,2.643001038,5.060205936,4.746288146,5.088838301,4.72104267,3.33213733,6.01804341,14.72195526,16.16601018,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,1000
